;avgGS;lat;long;maxGS;minGS;numGS;stdDevGS;Country_Code;Avis;Date
2121;1.7;49.817492;15.472962;3.4;0.0;2;1.7;CZE;pos;2017-04-23
1347;4.0;39.074208;21.824312;7.0;1.0;4;3.0;GRC;pos;2017-04-23
2750;-6.5;53.709807;27.953389;-6.5;-6.5;1;0.0;BLR;neg;2017-04-23
1807;2.7999999999999994;15.179384;39.782334;2.8;2.8;3;0.0;ERI;pos;2017-04-23
516;2.0923076923076924;36.204824;138.252924;7.4;0.0;13;1.9193194060000853;JPN;pos;2017-04-23
655;2.15;32.152429999999995;-30.96904;3.0;0.4;10;0.9962429422585638;AFR;pos;2017-04-23
1009;7.083333333333333;43.750298;7.412841;8.0;2.5;6;2.049728979374807;MCO;pos;2017-04-23
1345;-2.0;31.952162;35.233154;-2.0;-2.0;4;0.0;PSE;neg;2017-04-23
661;1.44;31.046051;34.851612;3.4;0.0;10;1.2970736293672769;ISR;pos;2017-04-23
1730;-4.666666666666667;26.820553;30.802498;-2.0;-10.0;3;3.7712361663282534;EGY;neg;2017-04-23
2116;1.9;40.069099;45.038189;1.9;1.9;2;0.0;ARM;pos;2017-04-23
2754;1.9;-16.578193;179.414413;1.9;1.9;1;0.0;FJI;pos;2017-04-23
1245;-5.4;9.39666;25.91666;-2.0;-10.0;5;2.5768197453450252;AFR;neg;2017-04-23
2163;5.0;9.30769;2.315834;5.0;5.0;2;0.0;BEN;pos;2017-04-23
2225;7.4;23.634501;-102.552784;7.4;7.4;2;0.0;MEX;pos;2017-04-23
3089;2.8;42.3584;-71.0598;2.8;2.8;1;0.0;NMR;pos;2017-04-23
2082;3.4;40.339852;127.510093;3.4;3.4;2;0.0;PRK;pos;2017-04-23
553;-3.3249999999999997;31.046051;34.851612;-2.0;-6.5;12;1.9459894655418872;ISR;neg;2017-04-23
2370;3.4;41.153332;20.168331;3.4;3.4;2;0.0;ALB;pos;2017-04-23
2080;1.0;48.379433;31.16558;1.0;1.0;2;0.0;UKR;pos;2017-04-23
1651;3.0;38.963745;35.243322;3.0;3.0;3;0.0;TUR;pos;2017-04-23
1786;2.7999999999999994;33.223191;43.679291;2.8;2.8;3;0.0;IRQ;pos;2017-04-23
2720;-10.0;40.463667;-3.74922;-10.0;-10.0;1;0.0;ESP;neg;2017-04-23
2859;-2.0;32.427908;53.688046;-2.0;-2.0;1;0.0;IRN;neg;2017-04-23
2371;3.0;12.879721;121.774017;3.0;3.0;2;0.0;PHL;pos;2017-04-23
727;0.0;-38.416097;-63.616672;0.0;0.0;9;0.0;ARG;pos;2017-04-23
2692;-10.0;32.427908;53.688046;-10.0;-10.0;1;0.0;IRN;neg;2017-04-24
520;4.230769230769231;23.684994;90.356331;7.0;1.0;13;2.9911110915728587;BGD;pos;2017-04-24
1184;-3.9200000000000004;-25.274398;133.775136;-2.0;-4.4;5;0.9600000000000002;AUS;neg;2017-04-24
2753;3.4;61.92411;25.748151;3.4;3.4;1;0.0;FIN;pos;2017-04-24
789;-3.225;47.516231;14.550072;-0.4;-5.0;8;1.662640971466781;AUT;neg;2017-04-24
3;2.4589403973509936;46.227638;2.213749;10.0;0.0;302;1.9767781507732924;FRA;pos;2017-04-24
2752;-6.5;43.750298;7.412841;-6.5;-6.5;1;0.0;MCO;neg;2017-04-24
2907;-4.0;-40.900557;174.885971;-4.0;-4.0;1;0.0;NZL;neg;2017-04-24
21;3.4098837209302326;37.09024;-95.712891;10.0;0.0;172;2.532318082350657;USA;pos;2017-04-24
1756;3.0;41.153332;20.168331;3.0;3.0;3;0.0;ALB;pos;2017-04-24
2248;1.9;23.424076;53.847818;1.9;1.9;2;0.0;ARE;pos;2017-04-24
560;2.733333333333333;11.825138;42.590275;3.0;1.0;12;0.5312459150169744;DJI;pos;2017-04-24
2262;-3.5;35.937496;14.375416;-2.0;-5.0;2;1.5;MLT;neg;2017-04-24
381;3.2526315789473683;16.69033157894737;8.814388947368421;8.0;0.4;19;2.186169064838171;AFR;pos;2017-04-24
2794;-5.0;25.354826;51.183884;-5.0;-5.0;1;0.0;QAT;neg;2017-04-24
795;0.4;56.26392;9.501785;0.4;0.4;8;0.0;DNK;pos;2017-04-24
604;-2.6363636363636362;50.503887;4.469936;-0.4;-5.0;11;2.2021777350748746;BEL;neg;2017-04-24
2280;-10.0;9.081999;8.675277;-10.0;-10.0;2;0.0;NGA;neg;2017-04-24
602;4.090909090909091;60.128161;18.643501;7.0;1.0;11;2.7453943400984544;SWE;pos;2017-04-24
2673;-2.0;25.930414;50.637772;-2.0;-2.0;1;0.0;BHR;neg;2017-04-24
1748;-7.333333333333333;20.593684;78.96288;-2.0;-10.0;3;3.7712361663282534;IND;neg;2017-04-24
1612;-10.0;-0.228021;15.827659;-10.0;-10.0;3;0.0;COG;neg;2017-04-24
2111;2.95;18.109581;-77.297508;4.0;1.9;2;1.05;JAM;pos;2017-04-24
2136;-5.0;53.41291;-8.24389;-5.0;-5.0;2;0.0;IRL;neg;2017-04-24
388;3.8526315789473684;36.204824;138.252924;7.0;2.8;19;1.291008753304188;JPN;pos;2017-04-24
399;2.3;38.963745;35.243322;7.0;0.0;18;2.0861980304425134;TUR;pos;2017-04-24
644;3.41;21.00789;-10.940835;7.0;1.9;10;1.845778968349136;MRT;pos;2017-04-24
2786;1.9;31.952162;35.233154;1.9;1.9;1;0.0;PSE;pos;2017-04-24
1444;-4.75;56.130366;-106.346771;-2.0;-10.0;4;3.2691742076555053;CAN;neg;2017-04-24
2211;-3.0;35.126413;33.429859;-2.0;-4.0;2;1.0;CYP;neg;2017-04-24
2852;0.0;-40.900557;174.885971;0.0;0.0;1;0.0;NZL;pos;2017-04-24
1753;3.4;55.169438;23.881275;3.4;3.4;3;0.0;LTU;pos;2017-04-24
2687;0.4;35.907757;127.766922;0.4;0.4;1;0.0;KOR;pos;2017-04-24
49;-4.431538461538461;46.227638;2.213749;-0.1;-10.0;130;3.291645242483895;FRA;neg;2017-04-24
2726;5.0;35.937496;14.375416;5.0;5.0;1;0.0;MLT;pos;2017-04-24
1213;1.9600000000000002;49.817492;15.472962;3.4;1.0;5;1.1757550765359255;CZE;pos;2017-04-24
417;-4.752941176470588;51.165691;10.451526;-0.4;-10.0;17;3.4281048866956874;DEU;neg;2017-04-24
562;2.0166666666666666;56.130366;-106.346771;7.0;0.0;12;1.7957511582126913;CAN;pos;2017-04-24
1762;5.033333333333333;-30.559482;22.937506;8.0;1.9;3;2.493101593508687;ZAF;pos;2017-04-24
2856;3.4;-8.728060000000001;125.566;3.4;3.4;1;0.0;TMP;pos;2017-04-24
1596;3.6666666666666665;53.709807;27.953389;5.0;1.0;3;1.8856180831641267;BLR;pos;2017-04-24
493;2.4285714285714284;32.427908;53.688046;4.0;0.0;14;1.2360239083613296;IRN;pos;2017-04-24
400;2.933333333333333;40.463667;-3.74922;7.0;1.0;18;1.9490738541391626;ESP;pos;2017-04-24
2685;3.0;29.31166;47.481766;3.0;3.0;1;0.0;KWT;pos;2017-04-24
2235;0.0;3.202778;73.22068;0.0;0.0;2;0.0;MDV;pos;2017-04-24
2277;-5.0;36.204824;138.252924;-5.0;-5.0;2;0.0;JPN;neg;2017-04-24
773;-7.1875;33.93911;67.709953;-2.0;-9.5;8;3.0407390137925354;AFG;neg;2017-04-24
2241;-5.0;23.634501;-102.552784;-5.0;-5.0;2;0.0;MEX;neg;2017-04-24
776;-2.75;7.369722;12.354722;-2.0;-5.0;8;1.299038105676658;CMR;neg;2017-04-24
1487;5.0;26.3351;17.228331;7.0;3.0;4;2.0;LBY;pos;2017-04-24
2125;1.0;48.669026;19.699024;1.0;1.0;2;0.0;SVK;pos;2017-04-24
725;4.111111111111111;31.791702;-7.09262;7.0;2.8;9;1.5779342645401537;MAR;pos;2017-04-24
404;2.0666666666666664;25.354826;51.183884;4.0;0.0;18;1.2671051872498809;QAT;pos;2017-04-24
2738;-7.5;41.153332;20.168331;-7.5;-7.5;1;0.0;ALB;neg;2017-04-24
2721;-10.0;3.202778;73.22068;-10.0;-10.0;1;0.0;MDV;neg;2017-04-24
2705;-4.0;33.223191;43.679291;-4.0;-4.0;1;0.0;IRQ;neg;2017-04-24
1839;3.4;47.162494;19.503304;3.4;3.4;3;0.0;HUN;pos;2017-04-24
1605;-7.8;6.42375;-66.58973;-4.4;-9.5;3;2.4041630560342617;VEN;neg;2017-04-24
440;3.64375;35.86166;104.195397;8.0;0.0;16;2.901501497070094;CHN;pos;2017-04-24
1223;2.8;34.802075;38.996815;2.8;2.8;5;0.0;SYR;pos;2017-04-24
2313;-2.0;31.952162;35.233154;-2.0;-2.0;2;0.0;PSE;neg;2017-04-24
71;3.0797872340425534;51.165691;10.451526;7.0;0.0;94;1.8559037362252666;DEU;pos;2017-04-24
1006;7.2;20.593684;78.96288;7.4;7.0;6;0.2000000000000003;IND;pos;2017-04-24
1625;0.6333333333333333;41.902916;12.453389;1.9;0.0;3;0.8956685895029601;VAT;pos;2017-04-24
886;3.057142857142857;49.815273;6.129583;3.4;2.8;7;0.2321153829895989;LUX;pos;2017-04-24
892;3.6285714285714286;23.634501;-102.552784;4.5;2.8;7;0.5872801368884134;MEX;pos;2017-04-24
1689;-5.0;21.521757;-77.781167;-5.0;-5.0;3;0.0;CUB;neg;2017-04-24
1130;-4.0;52.132633;5.291266;-4.0;-4.0;5;0.0;NLD;neg;2017-04-24
947;2.2857142857142856;-14.235004;-51.92528;2.8;1.9;7;0.44538449337485414;BRA;pos;2017-04-24
75;3.491111111111111;55.378051;-3.435973;8.0;0.0;90;2.401603373880063;GBR;pos;2017-04-24
313;-3.15;41.87194;12.56738;-0.4;-9.5;22;2.554630377106709;ITA;neg;2017-04-24
99;-3.7430555555555554;38.963745;35.243322;-2.0;-10.0;72;3.262787934884014;TUR;neg;2017-04-24
95;3.598648648648649;48.910195945945944;4.028966027027027;10.0;0.0;74;2.009941053542215;EUR;pos;2017-04-24
210;3.791428571428571;31.046051;34.851612;7.0;0.0;35;1.6366117313473199;ISR;pos;2017-04-24
910;-9.857142857142858;34.802075;38.996815;-9.5;-10.0;7;0.2258769757263126;SYR;neg;2017-04-24
1020;1.8333333333333333;-16.578193;179.414413;4.0;0.0;6;1.5723301886761007;FJI;pos;2017-04-24
1684;-5.833333333333333;31.791702;-7.09262;-4.0;-9.5;3;2.592724864350674;MAR;neg;2017-04-24
277;-3.911538461538462;61.52401;105.318756;-0.1;-8.0;26;2.016914422324916;RUS;neg;2017-04-24
1739;3.0666666666666664;1.352083;103.819836;3.4;2.8;3;0.24944382578492935;SGP;pos;2017-04-24
1676;-7.333333333333333;12.879721;121.774017;-2.0;-10.0;3;3.7712361663282534;PHL;neg;2017-04-24
1143;2.8;15.179384;39.782334;2.8;2.8;5;0.0;ERI;pos;2017-04-24
1008;0.9499999999999998;-38.416097;-63.616672;1.9;0.0;6;0.95;ARG;pos;2017-04-24
1381;3.6;33.854721;35.862285;7.0;0.0;4;3.402939905434711;LBN;pos;2017-04-24
1012;4.1499999999999995;47.516231;14.550072;8.0;0.0;6;2.7469680255389455;AUT;pos;2017-04-24
932;1.6857142857142857;26.820553;30.802498;3.4;0.4;7;1.4846149779161804;EGY;pos;2017-04-24
270;2.973076923076923;50.503887;4.469936;7.0;0.0;26;1.7093763352817606;BEL;pos;2017-04-24
2153;0.5;15.454166;18.732207;1.0;0.0;2;0.5;TCD;pos;2017-04-24
1681;3.1333333333333333;33.886917;9.537499;3.4;3.0;3;0.18856180831641264;TUN;pos;2017-04-24
2963;7.0;48.8667;2.33333;7.0;7.0;1;0.0;NMR;pos;2017-04-24
593;2.872727272727273;46.818188;8.227512;5.0;0.0;11;1.7336723550633044;CHE;pos;2017-04-24
1019;2.3333333333333335;9.145;40.489673;2.8;0.0;6;1.043498389499902;ETH;pos;2017-04-24
2151;-7.0;41.902916;12.453389;-7.0;-7.0;2;0.0;VAT;neg;2017-04-24
297;-4.958333333333333;55.378051;-3.435973;-0.1;-10.0;24;3.07122622995369;GBR;neg;2017-04-24
1163;2.8;33.223191;43.679291;2.8;2.8;5;0.0;IRQ;pos;2017-04-24
268;3.662962962962963;-25.274398;133.775136;7.4;0.0;27;2.0765263280827555;AUS;pos;2017-04-24
1665;0.6666666666666666;33.93911;67.709953;1.0;0.0;3;0.4714045207910317;AFG;pos;2017-04-24
2333;3.5;23.885942;45.079162;3.5;3.5;2;0.0;SAU;pos;2017-04-24
2142;4.0;30.585164;36.238414;4.0;4.0;2;0.0;JOR;pos;2017-04-24
1360;10.0;6.42375;-66.58973;10.0;10.0;4;0.0;VEN;pos;2017-04-24
1717;4.466666666666667;28.033886;1.659626;7.0;3.0;3;1.7987650084309388;DZA;pos;2017-04-24
979;3.25;52.132633;5.291266;6.4;1.0;6;2.309220647751098;NLD;pos;2017-04-24
1421;1.0;48.379433;31.16558;1.0;1.0;4;0.0;UKR;pos;2017-04-24
233;2.04375;39.074208;21.824312;4.5;0.0;32;1.6564150861121738;GRC;pos;2017-04-24
355;3.0;40.069099;45.038189;8.3;0.0;20;2.938026548552617;ARM;pos;2017-04-24
126;2.9310344827586206;61.52401;105.318756;8.0;0.0;58;2.3699415747601162;RUS;pos;2017-04-24
2461;-4.0;43.433350000000004;-47.333335;-4.0;-4.0;2;0.0;WST;neg;2017-04-24
2160;-7.5;48.379433;31.16558;-5.0;-10.0;2;2.5;UKR;neg;2017-04-24
2145;3.0999999999999996;-0.789275;113.921327;3.4;2.8;2;0.29999999999999993;IDN;pos;2017-04-24
1370;2.2;51.919438;19.145136;3.4;1.0;4;1.2;POL;pos;2017-04-24
2189;-5.0;40.143105;47.576927;-5.0;-5.0;2;0.0;AZE;neg;2017-04-24
1155;3.18;-11.202692;17.873887;5.2;1.9;5;1.0888526071052962;AGO;pos;2017-04-24
284;2.38;41.87194;12.56738;7.0;0.0;25;2.4733782565551916;ITA;pos;2017-04-24
83;-4.985882352941177;37.09024;-95.712891;-0.4;-10.0;85;3.3835294117647052;USA;neg;2017-04-24
985;-1.2;35.86166;104.195397;-0.4;-2.0;6;0.8000000000000002;CHN;neg;2017-04-24
877;4.0;53.41291;-8.24389;7.0;0.0;7;2.2677868380553634;IRL;pos;2017-04-24
249;-3.1655172413793102;31.046051;34.851612;-2.0;-9.5;29;1.970694934677816;ISR;neg;2017-04-24
1154;3.4;-1.831239;-78.183406;3.4;3.4;5;0.0;ECU;pos;2017-04-24
1645;1.8999999999999997;39.399872;-8.224454;1.9;1.9;3;0.0;PRT;pos;2017-04-24
255;-4.025;48.392160714285716;4.52612475;-0.3;-10.0;28;2.9365461977344354;EUR;neg;2017-04-24
873;2.8;5.152149;46.199616;2.8;2.8;7;0.0;SOM;pos;2017-04-24
1328;2.0999999999999996;14.058324;108.277199;2.8;0.0;4;1.212435565298214;VNM;pos;2017-04-24
2413;2.95;-4.038333;21.758664;4.0;1.9;2;1.05;COD;pos;2017-04-24
3002;3.4;46.0;2.0;3.4;3.4;1;0.0;WST;pos;2017-04-25
1355;-7.875;56.130366;-106.346771;-2.0;-10.0;4;3.3980693047670467;CAN;neg;2017-04-25
1352;-7.6;41.87194;12.56738;-0.4;-10.0;4;4.156921938165306;ITA;neg;2017-04-25
2126;-10.0;-0.228021;15.827659;-10.0;-10.0;2;0.0;COG;neg;2017-04-25
997;-2.6666666666666665;12.879721;121.774017;-2.0;-4.0;6;0.9428090415820634;PHL;neg;2017-04-25
696;-2.888888888888889;50.503887;4.469936;-2.0;-10.0;9;2.514157444218836;BEL;neg;2017-04-25
1803;-5.0;31.791702;-7.09262;-5.0;-5.0;3;0.0;MAR;neg;2017-04-25
2242;6.0;9.081999;8.675277;6.0;6.0;2;0.0;NGA;pos;2017-04-25
485;1.4928571428571427;22.1865;1.2982564285714278;2.8;0.4;14;0.7487745089852634;AFR;pos;2017-04-25
231;-3.859375;38.963745;35.243322;-2.0;-10.0;32;3.039413941761635;TUR;neg;2017-04-25
1732;7.0;31.791702;-7.09262;7.0;7.0;3;0.0;MAR;pos;2017-04-25
2834;-5.0;9.081999;8.675277;-5.0;-5.0;1;0.0;NGA;neg;2017-04-25
514;-3.6769230769230767;61.52401;105.318756;-2.0;-5.0;13;1.3576868598713976;RUS;neg;2017-04-25
218;4.123529411764705;41.87194;12.56738;10.0;0.4;34;2.911140753111925;ITA;pos;2017-04-25
2931;7.0;-0.789275;113.921327;7.0;7.0;1;0.0;IDN;pos;2017-04-25
196;3.7513513513513517;61.52401;105.318756;8.0;0.0;37;2.8930131698415322;RUS;pos;2017-04-25
2300;3.4;61.92411;25.748151;3.4;3.4;2;0.0;FIN;pos;2017-04-25
2355;1.9;-38.416097;-63.616672;1.9;1.9;2;0.0;ARG;pos;2017-04-25
2775;0.0;7.369722;12.354722;0.0;0.0;1;0.0;CMR;pos;2017-04-25
2255;0.0;39.399872;-8.224454;0.0;0.0;2;0.0;PRT;pos;2017-04-25
107;3.0333333333333337;51.165691;10.451526;8.0;0.0;69;2.2156012477178493;DEU;pos;2017-04-25
571;3.3333333333333335;31.046051;34.851612;7.0;1.0;12;1.9293061504650377;ISR;pos;2017-04-25
2185;-4.7;47.516231;14.550072;-4.4;-5.0;2;0.2999999999999998;AUT;neg;2017-04-25
2331;0.4;56.26392;9.501785;0.4;0.4;2;0.0;DNK;pos;2017-04-25
3130;-2.0;25.930414;50.637772;-2.0;-2.0;1;0.0;BHR;neg;2017-04-25
1716;-10.0;23.634501;-102.552784;-10.0;-10.0;3;0.0;MEX;neg;2017-04-25
2319;1.9;-40.900557;174.885971;1.9;1.9;2;0.0;NZL;pos;2017-04-25
2318;7.0;33.854721;35.862285;7.0;7.0;2;0.0;LBN;pos;2017-04-25
586;1.1272727272727272;39.074208;21.824312;4.0;0.0;11;1.5309479589106096;GRC;pos;2017-04-25
116;3.140625;55.378051;-3.435973;8.0;0.0;64;2.588298110607625;GBR;pos;2017-04-25
1793;1.8666666666666665;53.41291;-8.24389;2.8;0.0;3;1.3199326582148887;IRL;pos;2017-04-25
2177;-3.0;41.933350000000004;53.666665;-2.0;-4.0;2;1.0;AFR;neg;2017-04-25
2299;1.9;33.93911;67.709953;1.9;1.9;2;0.0;AFG;pos;2017-04-25
151;3.326;46.34643;-4.46214594;10.0;0.0;50;3.0144856941110203;EUR;pos;2017-04-25
1695;5.8;43.750298;7.412841;7.0;3.4;3;1.6970562748477143;MCO;pos;2017-04-25
3022;8.0;44.016521;21.005859;8.0;8.0;1;0.0;SRB;pos;2017-04-25
525;2.769230769230769;28.033886;1.659626;3.4;0.0;13;0.8443337067084458;DZA;pos;2017-04-25
666;-5.9;40.463667;-3.74922;-2.0;-9.0;10;2.2113344387495983;ESP;neg;2017-04-25
1683;-2.0;6.42375;-66.58973;-2.0;-2.0;3;0.0;VEN;neg;2017-04-25
13;2.6201970443349754;46.227638;2.213749;10.0;0.0;203;2.149266333887313;FRA;pos;2017-04-25
534;-4.369230769230769;55.378051;-3.435973;-0.4;-10.0;13;3.2302380515718165;GBR;neg;2017-04-25
1675;-10.0;15.870032;100.992541;-10.0;-10.0;3;0.0;THA;neg;2017-04-25
2169;-2.0;48.379433;31.16558;-2.0;-2.0;2;0.0;UKR;neg;2017-04-25
1031;-2.6666666666666665;31.046051;34.851612;-2.0;-4.0;6;0.9428090415820634;ISR;neg;2017-04-25
1772;-4.0;41.622233333333334;-63.88889;-4.0;-4.0;3;0.0;WST;neg;2017-04-25
164;-4.812765957446809;37.09024;-95.712891;-0.4;-10.0;47;3.3077354226230287;USA;neg;2017-04-25
1036;2.05;40.069099;45.038189;2.8;1.0;6;0.8077747210701754;ARM;pos;2017-04-25
1334;1.45;49.815273;6.129583;1.9;1.0;4;0.4499999999999999;LUX;pos;2017-04-25
1042;2.6;11.825138;42.590275;4.0;1.0;6;1.2328828005937953;DJI;pos;2017-04-25
1045;2.65;52.132633;5.291266;3.4;1.0;6;0.9124143795447329;NLD;pos;2017-04-25
640;-3.2;7.369722;12.354722;-2.0;-5.0;10;1.469693845669907;CMR;neg;2017-04-25
238;3.8483870967741933;35.86166;104.195397;8.0;0.0;31;2.571414944713906;CHN;pos;2017-04-25
1216;2.88;15.454166;18.732207;3.0;2.8;5;0.09797958971132728;TCD;pos;2017-04-25
2139;2.8;29.31166;47.481766;2.8;2.8;2;0.0;KWT;pos;2017-04-25
1637;2.7999999999999994;5.152149;46.199616;2.8;2.8;3;0.0;SOM;pos;2017-04-25
1784;-2.0;35.907757;127.766922;-2.0;-2.0;3;0.0;KOR;neg;2017-04-25
283;-3.764;51.165691;10.451526;-0.4;-9.5;25;2.5191871704976587;DEU;neg;2017-04-25
2209;3.0;4.210484;101.975766;3.0;3.0;2;0.0;MYS;pos;2017-04-25
934;5.857142857142857;20.593684;78.96288;8.0;1.0;7;2.5628428093244664;IND;pos;2017-04-25
1751;5.0;14.058324;108.277199;7.0;1.0;3;2.8284271247461903;VNM;pos;2017-04-25
2698;-5.0;-1.831239;-78.183406;-5.0;-5.0;1;0.0;ECU;neg;2017-04-25
2890;3.0;30.585164;36.238414;3.0;3.0;1;0.0;JOR;pos;2017-04-25
1190;0.0;30.375321;69.345116;0.0;0.0;5;0.0;PAK;pos;2017-04-25
861;4.142857142857143;46.818188;8.227512;7.0;0.0;7;2.8996833043120622;CHE;pos;2017-04-25
2199;7.4;15.552727;48.516388;7.4;7.4;2;0.0;YEM;pos;2017-04-25
1189;6.0;-32.522779;-55.765835;6.0;6.0;5;0.0;URY;pos;2017-04-25
51;-4.61171875;46.227638;2.213749;-0.3;-10.0;128;3.157645015814545;FRA;neg;2017-04-25
917;-5.828571428571428;-25.274398;133.775136;-0.4;-10.0;7;4.284761798918277;AUS;neg;2017-04-25
2960;-4.4;40.339852;127.510093;-4.4;-4.4;1;0.0;PRK;neg;2017-04-25
1825;2.7999999999999994;15.179384;39.782334;2.8;2.8;3;0.0;ERI;pos;2017-04-25
2903;-2.0;53.41291;-8.24389;-2.0;-2.0;1;0.0;IRL;neg;2017-04-25
1168;4.54;60.128161;18.643501;7.0;1.9;5;2.0819221887476966;SWE;pos;2017-04-25
1397;0.75;34.802075;38.996815;3.0;0.0;4;1.299038105676658;SYR;pos;2017-04-25
1403;3.4;33.886917;9.537499;3.4;3.4;4;0.0;TUN;pos;2017-04-25
1622;2.7999999999999994;9.145;40.489673;2.8;2.8;3;0.0;ETH;pos;2017-04-25
409;4.188888888888889;40.463667;-3.74922;8.0;1.0;18;2.3447077261329725;ESP;pos;2017-04-25
314;-3.4227272727272724;46.84868636363637;11.658885454545453;-0.3;-7.0;22;1.9926984486966455;EUR;neg;2017-04-25
780;-2.0;46.818188;8.227512;-2.0;-2.0;8;0.0;CHE;neg;2017-04-25
1405;5.7;1.352083;103.819836;8.0;3.4;4;2.3000000000000003;SGP;pos;2017-04-25
2912;7.0;26.820553;30.802498;7.0;7.0;1;0.0;EGY;pos;2017-04-25
2945;1.0;31.952162;35.233154;1.0;1.0;1;0.0;PSE;pos;2017-04-25
1457;0.0;41.902916;12.453389;0.0;0.0;4;0.0;VAT;pos;2017-04-25
383;3.3947368421052633;36.204824;138.252924;7.0;1.0;19;2.0717329852871655;JPN;pos;2017-04-25
2976;-6.5;36.204824;138.252924;-6.5;-6.5;1;0.0;JPN;neg;2017-04-25
2208;-10.0;34.802075;38.996815;-10.0;-10.0;2;0.0;SYR;neg;2017-04-25
1431;-9.5;33.93911;67.709953;-9.5;-9.5;4;0.0;AFG;neg;2017-04-25
2853;-10.0;23.684994;90.356331;-10.0;-10.0;1;0.0;BGD;neg;2017-04-25
2995;-6.5;47.162494;19.503304;-6.5;-6.5;1;0.0;HUN;neg;2017-04-25
2723;1.0;40.339852;127.510093;1.0;1.0;1;0.0;PRK;pos;2017-04-25
2202;-10.0;20.593684;78.96288;-10.0;-10.0;2;0.0;IND;neg;2017-04-25
2133;-6.0;-30.559482;22.937506;-2.0;-10.0;2;4.0;ZAF;neg;2017-04-25
356;3.5200000000000005;56.130366;-106.346771;8.0;0.0;20;2.689907061591534;CAN;pos;2017-04-25
354;2.21;38.963745;35.243322;5.0;0.0;20;1.6065179737556625;TUR;pos;2017-04-25
1364;2.7;47.516231;14.550072;4.0;0.0;4;1.57797338380595;AUT;pos;2017-04-25
2993;0.0;47.162494;19.503304;0.0;0.0;1;0.0;HUN;pos;2017-04-25
464;4.426666666666667;50.503887;4.469936;7.4;1.9;15;2.2200500494858724;BEL;pos;2017-04-25
2988;0.0;33.223191;43.679291;0.0;0.0;1;0.0;IRQ;pos;2017-04-25
2281;-0.4;35.86166;104.195397;-0.4;-0.4;2;0.0;CHN;neg;2017-04-25
375;3.6526315789473687;-25.274398;133.775136;8.0;0.4;19;2.299969890203973;AUS;pos;2017-04-25
2411;4.6;-30.559482;22.937506;6.4;2.8;2;1.8000000000000005;ZAF;pos;2017-04-25
2146;-10.0;60.472024;8.468946;-10.0;-10.0;2;0.0;NOR;neg;2017-04-25
1794;-7.666666666666667;28.033886;1.659626;-5.0;-9.0;3;1.8856180831641267;DZA;neg;2017-04-25
2936;5.0;35.937496;14.375416;5.0;5.0;1;0.0;MLT;pos;2017-04-25
1838;-10.0;44.016521;21.005859;-10.0;-10.0;3;0.0;SRB;neg;2017-04-25
380;4.863157894736842;32.427908;53.688046;8.0;0.0;19;2.9572765789731155;IRN;pos;2017-04-25
2987;1.9;7.539989;-5.54708;1.9;1.9;1;0.0;CIV;pos;2017-04-25
2869;1.0;45.1;15.2;1.0;1.0;1;0.0;HRV;pos;2017-04-25
2683;3.4;23.684994;90.356331;3.4;3.4;1;0.0;BGD;pos;2017-04-26
2346;2.8;-1.831239;-78.183406;2.8;2.8;2;0.0;ECU;pos;2017-04-26
1313;5.0;30.585164;36.238414;7.0;3.0;4;2.0;JOR;pos;2017-04-26
2784;2.8;26.3351;17.228331;2.8;2.8;1;0.0;LBY;pos;2017-04-26
1422;2.175;49.815273;6.129583;3.4;0.0;4;1.3970952007647868;LUX;pos;2017-04-26
2768;1.0;53.709807;27.953389;1.0;1.0;1;0.0;BLR;pos;2017-04-26
870;-1.6285714285714286;33.854721;35.862285;-0.4;-9.0;7;3.0093731125621903;LBN;neg;2017-04-26
2190;-0.4;23.885942;45.079162;-0.4;-0.4;2;0.0;SAU;neg;2017-04-26
866;4.857142857142857;34.802075;38.996815;7.4;2.8;7;2.2031517312750863;SYR;pos;2017-04-26
2777;2.8;-12.0;160.0;2.8;2.8;1;0.0;SEA;pos;2017-04-26
2109;-6.5;-38.416097;-63.616672;-6.5;-6.5;2;0.0;ARG;neg;2017-04-26
609;3.227272727272727;48.379433;31.16558;8.0;0.0;11;2.9769083746521963;UKR;pos;2017-04-26
2282;-10.0;12.879721;121.774017;-10.0;-10.0;2;0.0;PHL;neg;2017-04-26
2095;2.8;20.593684;78.96288;2.8;2.8;2;0.0;IND;pos;2017-04-26
2250;-9.5;30.375321;69.345116;-9.5;-9.5;2;0.0;PAK;neg;2017-04-26
1316;7.0;-1.940278;29.873888;7.0;7.0;4;0.0;RWA;pos;2017-04-26
1169;-9.3;41.87194;12.56738;-6.5;-10.0;5;1.4;ITA;neg;2017-04-26
867;1.9;33.886917;9.537499;1.9;1.9;7;0.0;TUN;pos;2017-04-26
2672;-9.5;41.85;-87.6501;-9.5;-9.5;1;0.0;NMR;neg;2017-04-26
908;2.4285714285714284;36.204824;138.252924;5.0;0.4;7;1.4829644882698263;JPN;pos;2017-04-26
882;-4.571428571428571;7.369722;12.354722;-2.0;-5.0;7;1.0497813183356477;CMR;neg;2017-04-26
2292;-5.0;46.818188;8.227512;-5.0;-5.0;2;0.0;CHE;neg;2017-04-26
998;-4.0;51.919438;19.145136;-2.0;-4.4;6;0.8944271909999161;POL;neg;2017-04-26
2735;-10.0;32.427908;53.688046;-10.0;-10.0;1;0.0;IRN;neg;2017-04-26
